Filename,pvalue_BUSTEDSMH,pvalue_BUSTEDS,delta p-values,BASE_Unconstrained_cAIC,BASE_Unconstrained_log_L,MH_MG94x(2+3)_cAIC,MH_MG94x(2+3)_log_L,MH_MG94x(2+3)_dNdS,MH_MG94x(2+3)_DH_rate,MH_MG94x(2+3)_TH_rate,MH_MG94x(2+3)_TH_SI_rate,MH_Unconstrained_cAIC,MH_Unconstrained_log_L,MH_Unconstrained_DH_rate,MH_Unconstrained_TH_rate,MH_Unconstrained_TH_SI_rate
ENSGT00670000097656.Euteleostomi.005.nex.BUSTEDS-MH.json,0.5,1,-0.5,14807.00608462731,-7294.763466820653,14870.63057983376,-7337.915830944832,0.06269544449375394,0.2366955082844433,0.4659287698960964,14.78433498690981,14777.09975811558,-7281.874935491196,0.1412466943483601,0.258842894943878,16.13890479154405
ENSGT00450000040420.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.1627622499252463,0.3372377500747537,6258.32231547099,-3073.106001860195,6274.269519752173,-3090.396371897944,0.245222368164467,0.1895622148240922,0.3990758507790989,0,6258.037538016095,-3072.963613132747,0.05030382533389902,0.3317352909483219,0
ENSGT00600000084271.Euteleostomi.005.nex.BUSTEDS-MH.json,0.5,0.3590396270065634,0.1409603729934366,20434.74518225,-10144.01384494357,20535.90426683797,-10200.64969050874,0.03059794845850913,0.09291548261283102,0.3917535673396131,22.80524475914544,20421.73209587191,-10134.47733986555,0,0,21.50379305207581
ENSGT00390000008122.Euteleostomi.001.nex.BUSTEDS-MH.json,0.4889941634598244,0.9445496401512761,-0.4555554766914517,8856.81135912407,-4364.332768439098,8878.939121628764,-4382.621752049442,0.4951212436794267,0.1270378053805678,0,11.91656705498678,8860.065954663225,-4363.890804807651,0,0,10.29078622417502
ENSGT00660000095401.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,56891.50051919328,-28330.44751812968,57177.59037070096,-28482.53783958323,0.0717033377181154,0.2276092868908463,0.3577146237202237,9.873352043067651,56787.0225120375,-28278.2085145518,0.07952900369263176,0.1015422484779721,9.677354257640387
ENSGT00390000012488.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,54253.69046135031,-27043.65738715753,54279.54662322591,-27062.61152076117,0.01640285046234409,0.234837604057568,0.2278011972555983,0.6809860340445348,54192.06581411441,-27009.83130653987,0.1961264894548259,0.2388433152778839,0.6781489636648506
ENSGT00390000008135.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,6506.687393042177,-3158.27507370992,6482.712071936219,-3157.749710737994,0.02765340767416103,0.2228645011341313,0,8.254361235691961,6488.906613996885,-3151.473174548112,0.167997262978618,0,7.468549662986545
ENSGT00550000074532.Euteleostomi.004.nex.BUSTEDS-MH.json,0.5,0.20884511069617,0.29115488930383,22760.61737671095,-11290.75741512767,22859.23585948402,-11346.13829297811,0.02872351231588935,0.2937162339121388,0.8851417471201052,9.836197861725898,22733.74803159527,-11274.28504353908,0.280324399054372,0.8175353061758407,9.904836815333713
ENSGT00550000075120.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,8454.468977926887,-4145.427245404863,8512.03286059108,-4185.413201748386,0.01296513399672605,0.1488995201126382,0,0,8512.816952675055,-4176.640554101805,0,0,1.189928115826758
ENSGT00390000014318.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,1,-0.5,1800.519651518177,-862.6457178752711,1789.982191661634,-864.2083089455709,0.2146405196556747,0.246039458264819,0,29.40005857749971,1806.609412551788,-862.2107605556436,0.06473057659614624,0,22.24470506010196
ENSGT00390000013146.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.3978023208579083,0.10219767914209171,15392.93043640566,-7630.338050572775,15592.28866280884,-7736.215685024568,0.1096933331888598,0.7726547191902661,0.8013023136546611,24.78790578307573,15374.28115300887,-7617.906813685608,0.5025668861390866,0,18.89653833980968
ENSGT00390000017955.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,23392.28877421649,-11600.43077208477,23541.97346906553,-11682.37423746543,0.0687996871820883,0.197778768463558,0.665248999534413,8.417923704302614,23344.17764041897,-11574.34488532139,0.04085546040127455,0.2334205723991024,8.586502440075956
ENSGT00620000087922.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,0.9990469091479656,-0.49904690914796557,21444.3888730404,-10603.4139361333,21615.86477272488,-10697.3876813895,0.08688993503262629,0.7288530742427749,1.102520584741561,4.600870037984095,21383.37986192867,-10571.87876109461,0.5667503914030064,0.791051145890155,3.62447388477261
ENSGT00400000023849.Euteleostomi.001.nex.BUSTEDS-MH.json,0.3249071782544507,0.08773009363172246,0.23717708462272824,2503.038074720628,-1215.433766042484,2485.797407594187,-1215.251997210267,0.612953735684795,0.7216975260407985,0.7875054896314122,60.46350562164996,2500.361953463762,-1213.032700869812,0.3452823432894489,0,70.64995547478452
ENSGT00390000011553.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,47643.78246636236,-23752.65309098613,48093.34823634174,-23983.47538000052,0.2239311899441243,0.2750299834606885,0.418133297241146,0,47648.26107613527,-23751.87135368971,0.07633473360204136,0.1191991364227907,0
ENSGT00530000063618.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,11705.98340058287,-5752.622784362231,11774.37922286726,-5798.10829153856,0.0773367002931103,0.203458183975687,0.4415838535934996,2.531857761094098,11685.38492781561,-5744.378391472084,0.0003687468136113354,0,1.735994356165746
ENSGT00390000000970.Euteleostomi.001.nex.BUSTEDS-MH.json,0.2795357916632103,0.3897096319979581,-0.11017384033474781,8205.1161076869,-4002.014314563861,8199.069930285934,-4012.370632743341,0.0135522071770573,0.1942908712457798,0.5198172207443873,0,8195.51293379348,-4001.335242025304,0.05807541658601855,0.2357112278111846,0
ENSGT00390000004808.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,13706.91811758664,-6754.937611930322,13798.60854216906,-6810.052553008773,0.06689998558228807,0.1276333392374715,0.5352365045339966,22.46687149589068,13701.20165770379,-6752.0793819889,0,0,21.54252696494755
ENSGT00620000087935.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,1,-0.5,12868.40849370332,-6333.937776338674,12953.23844205798,-6389.663665473437,0.05444517930757607,0.1618298688355265,0.04428638078054888,0,12863.42895024044,-6335.548383827546,0,0,0
ENSGT00670000097698.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,1,-0.5,52223.86918290647,-26040.72848735292,52620.02437970457,-26244.83926873495,0.04472066892009988,0.3532692128954363,0.9699339723460954,2.550211405356611,52224.71033797352,-26038.13137866418,0.2623285600287877,0.8120241143667415,2.367740691283621
ENSGT00550000074736.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.3881779343543492,0.11182206564565078,73783.41100179094,-36752.29404960995,73929.93140009258,-36834.60569581841,0.04014091878068673,0.2412506966811191,0.3773158377109152,3.863567534661459,73689.76506825854,-36705.47108284375,0.208813658521288,0.3578871745318485,3.637591773933812
ENSGT00550000074525.Euteleostomi.004.nex.BUSTEDS-MH.json,0.5,0.5080387141130679,-0.00803871411306789,19617.54820075096,-9729.360758321853,19684.41959162073,-9768.856631584424,0.01609252526432016,0.6522853014546579,0.4229804963009781,5.966960283126505,19594.77987646044,-9714.944723341754,0.5226455648414093,0.3789889424527318,5.210876105567052
ENSGT00390000013151.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.1776714886272399,0.3223285113727601,71075.41337008624,-35432.36318772814,71585.63884189761,-35693.51394082044,0.04478476098200512,0.2807034654756079,0.3521830708320154,1.655384186126758,71003.36891244861,-35393.32111167663,0.1778353660782759,0.296289255847925,2.099828516334387
ENSGT00550000074437.Euteleostomi.006.nex.BUSTEDS-MH.json,0.5,0.1649876860370394,0.3350123139629606,23952.67404797552,-11896.76237405141,24151.13923200214,-12003.09201491066,0.07548951051133924,0.3861055066732305,0.9876498942923678,5.694963884783297,23981.27020986881,-11909.03106710246,0.2298770643746232,0.9802852834016554,7.056808919095236
ENSGT00390000013227.Euteleostomi.005.nex.BUSTEDS-MH.json,0.452316914121195,0.8672754819819619,-0.4149585678607669,10024.37964069572,-4956.751884900683,10205.36749942815,-5053.335688909982,0.1749074227759151,0.1229698910128635,0.04351654707519376,0,10030.74220644424,-4956.884332240613,0.01324903524453472,0,0
ENSGT00390000011401.Euteleostomi.001.nex.BUSTEDS-MH.json,0.02091284449417352,0.04618489017594141,-0.025272045681767885,9523.570858810908,-4635.720316865261,9620.077156788535,-4696.546196678149,0.09101907108491455,0.2441047323321707,0.40578806503712,8.728553560307315,9504.051194151865,-4629.109348833314,0,0,7.872797948802265
ENSGT00390000015579.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.5530156406348492,-0.053015640634849204,20447.93779209309,-10097.52367674025,20698.59245012741,-10231.03031638958,0.07045406204735209,0.3797693649565855,0.0730321501168529,2.745459906344129,20498.78469508396,-10121.92386997935,0.1894443004162604,0,3.208340658608845
ENSGT00390000004114.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,0.08301495959395433,0.41698504040604567,48189.72852183098,-23987.45048262846,48400.52529107391,-24098.89384765624,0.0321712287608295,0.2078343738922761,0.9940795602296225,5.554022155450105,48175.63440583267,-23977.37996030219,0.1331757090489002,0.9853117292709006,5.619143942545475
ENSGT00680000099593.Euteleostomi.007.nex.BUSTEDS-MH.json,0.5,0.0004396640305395216,0.4995603359694605,192294.5729254689,-96080.23047502326,194685.1215354062,-97281.51429493917,0.08321073220434912,0.3569146052212129,0.7671557365477842,6.824832243176031,192103.9781747044,-95981.9280098317,0.1513360133528595,0.417958678148203,6.471140977641386
ENSGT00550000074477.Euteleostomi.004.nex.BUSTEDS-MH.json,0.5,1,-0.5,13462.8311966696,-6637.282921475509,13486.91626560487,-6663.640750495138,0.06473900251327061,0.5561992684582359,0.4840541066677141,17.39467522578558,13420.45944684258,-6621.215609734901,0.2510268689697424,0,13.32655461606229
ENSGT00530000062905.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,0.6685379454497433,-0.16853794544974332,8916.05066180751,-4387.454088223209,9049.685152120635,-4464.694716138139,0.1596430913593126,0.4925568202606727,0.666557872944022,5.666003836136566,8917.117075300088,-4389.032683991507,0,0.1664260268957772,12.32823553032575
ENSGT00550000075065.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.147269249141496,0.352730750858504,18962.0658195931,-9381.058212543425,19094.93290169395,-9454.624656277909,0.03308571527264317,0.2882236352430096,0.2354124742100636,0,18959.07931751736,-9377.52518313091,0.1520197869256532,0.3686354784063459,0
ENSGT00390000017810.Euteleostomi.001.nex.BUSTEDS-MH.json,0.06921420507055559,0.1156714480925322,-0.04645724302197661,1683.307028623169,-806.9738735930218,1680.502256452703,-813.2111282263514,0.926640047145364,0.07175311318465685,0.002504714690856715,0,1687.755094688513,-806.9856554523647,0,0,0
ENSGT00390000013003.Euteleostomi.001.nex.BUSTEDS-MH.json,0.4308176397321578,0.1281214306162464,0.30269620911591144,29650.94452131392,-14780.27825878254,29812.47730770774,-14867.09253171074,0.4136752843413524,0.1923798331301001,0.2056284573908402,2.330640778940114,29652.20296035959,-14777.8809870702,0.0559288429990405,0.10388790118026,2.113786558574846
ENSGT00440000038232.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.9917171200202329,-0.49171712002023293,15377.36893105314,-7633.507138104153,15275.26615425571,-7588.492069933609,0.1037312453457616,0.2344171133090066,0.1747887673549067,0,15262.2573387262,-7572.931617652862,0.01806262731495663,0,0.4709471428023409
ENSGT00550000075072.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,18885.12340819941,-9342.681625870528,19051.03589164479,-9434.79046314341,0.03303270476844921,0.106076675906332,0.3102315433362804,2.129942233468787,18877.61302941257,-9338.926436477106,0.00537673551538886,0.09840602547808341,2.596352758976907
ENSGT00390000004026.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.4712085755471372,0.028791424452862813,6595.10010988164,-3229.015014509553,6676.146718360552,-3278.923879838657,0.40558942858919,0.1924645678190316,0.1424381963851023,0,6594.454016025056,-3228.691967581261,0.11742656083025,0.1127693118898109,0
ENSGT00390000007225.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,5816.000103700061,-2780.574050689264,5801.215592402151,-2800.869892975269,0.08491380452455004,0.2534691155709234,0,0,5780.447023212786,-2780.948316688692,0,0,0
ENSGT00550000074673.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,29383.98148294114,-14590.37818349697,29717.16973911589,-14764.05411175705,0.1035813998015989,0.3917923820560907,0.8481236213564153,24.57213347907246,29365.87999229488,-14579.30298377827,0.2396729117506798,0.3406563299505898,21.759199438879
ENSGT00680000099797.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,1,-0.5,32537.39352410077,-16187.33981880017,32838.31029666602,-16343.84892720912,0.05704813202269627,0.2379215300193667,0.9414985765729456,4.124286473981374,32525.32877669253,-16178.28062054191,0.07057907742509986,0.2305213447311475,5.090051253350225
ENSGT00560000076940.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.5528638721783348,-0.05286387217833477,38032.32080219858,-18928.656418478,38333.95614665405,-19085.54101338098,0.08243902766453809,0.7267941524788738,1.087271372038838,8.59986952192597,38006.70634458747,-18912.81393078728,0.5462520504055374,0.7621777110825881,8.377546520063872
ENSGT00390000002395.Euteleostomi.001.nex.BUSTEDS-MH.json,0.1860562938931258,0.1961119750097217,-0.010055681116595883,11163.74997184448,-5499.238219042005,11289.90223364688,-5569.585803170303,0.1317973769293791,0.3862499636977023,0.764026076475585,13.27338743149378,11168.13223751752,-5499.347183847517,0.04618399856562012,0,15.71523312516968
ENSGT00390000000797.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.9954513388289069,-0.4954513388289069,5443.879939855167,-2657.568074725134,5481.231531519528,-2685.608303073197,0.5479665749116367,0.03874452446371685,0.3185061386897528,0,5445.285178331078,-2658.270693963089,0,0.1096490085386931,0
ENSGT00530000063194.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.5273798671878862,-0.02737986718788621,18136.16591917837,-8964.192667035994,18230.05659699442,-9018.25481232726,0.01839240476929856,0.233605840576433,0.8638972393347728,1.49182362510109,18141.21023347924,-8964.679929707203,0.1940329968666657,0.8683672679197422,1.319430812556357
ENSGT00390000008576.Euteleostomi.001.nex.BUSTEDS-MH.json,0.003385389141226769,0.007946982714598816,-0.004561593573372047,4676.846078163111,-2247.307349699622,4680.204537184324,-2261.520909982367,0.008486415430511488,0.1409967748570656,0,0,4677.716670824393,-2250.883671912592,0,0,0
ENSGT00660000095170.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,1,-0.5,18765.87812335522,-9289.223559958833,18890.06963098797,-9359.436909392236,0.05428324643871574,0.2030049549470459,0.02300555487194263,1.611560664530009,18758.17342668222,-9284.355764663036,0.1182502837920797,0,1.5024735908317
ENSGT00530000063183.Euteleostomi.001.nex.BUSTEDS-MH.json,0.3640008923322566,0.5218847303671139,-0.15788383803485734,32529.83804470737,-16183.52941653482,33006.99467311622,-16428.16310411997,0.1926206508035225,0.2078493711933039,0.05703930386357824,1.39914850943423,32538.23452457832,-16184.69837111873,0.002306496426003099,0,3.878788133126188
ENSGT00560000076957.Euteleostomi.001.nex.BUSTEDS-MH.json,0.1882043684739753,0.05501231079961266,0.13319205767436262,19922.68728720613,-9875.600304168449,20071.95441961802,-9957.351053930544,0.03105054212465793,0.4985881197990351,0.674217852861418,5.071122959499367,19928.33053477064,-9876.386585530156,0.3330166876896378,0,6.95861683267954
ENSGT00560000076845.Euteleostomi.003.nex.BUSTEDS-MH.json,0.5,1,-0.5,17960.70088022669,-8862.102834835918,18059.88966610562,-8920.881898515567,0.07812660231850087,0.1233694797197983,0,0,17963.52007704629,-8863.512433245718,0,0,0
ENSGT00390000017697.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,1,-0.5,5608.16285463087,-2719.257251491259,5622.778979357262,-2742.166659342431,0.05652708790200454,0.2501701506809921,0,0,5593.648571195612,-2718.255320080565,0.1028593610435535,0,0
ENSGT00680000099561.Euteleostomi.009.nex.BUSTEDS-MH.json,0.5,1,-0.5,20334.46989940925,-10095.73636392485,20439.59205136855,-10155.39056759461,0.08866545781928342,0.1594580879381388,0.1009886906311913,12.35785691030423,20341.85512141485,-10097.40058772918,0.02460109260627653,0,8.793746872228011
ENSGT00410000028378.Euteleostomi.001.nex.BUSTEDS-MH.json,0.3824950028034483,0.277479082669402,0.10501592013404626,1080.077176991333,-498.6721288683372,1063.390205404503,-497.6707124583492,0.9394369458523438,0.03303807345259117,0.2087880583426298,0,1084.855058089996,-497.2864632142773,0,0.2002656353105263,0
ENSGT00390000009225.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,22866.14995457966,-11337.38532211742,22947.65814661664,-11386.25047596854,0.04355777392884936,0.2224778646462944,0.461858319917494,2.317049138438597,22842.17132118495,-11324.38143311006,0.1417762408441158,0.2041054186286729,1.942147035265557
ENSGT00390000009300.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,1,-0.5,60729.19591107581,-30267.3358512035,61066.08518756453,-30443.82178663705,0.0528634440437468,0.1619149678352102,0.3905485268358589,5.016435126030591,60689.43695245128,-30246.45096030207,0.04250674659058757,0.1766128887595489,5.057686011996027
ENSGT00390000009232.Euteleostomi.001.nex.BUSTEDS-MH.json,0.0314316274307333,0.05427403260814267,-0.022842405177409368,4528.58860325278,-2175.308478289422,4626.352758626294,-2239.410145546913,0.324302067484438,0.4383460438640698,0.8175350836565539,62.61073338964266,4515.468812902217,-2174.210752291239,0,0,0
ENSGT00660000095226.Euteleostomi.007.nex.BUSTEDS-MH.json,0.5,1,-0.5,7599.686219609516,-3762.372245772608,7611.072718242879,-3774.2048083193,0.03611197005366399,0.2106717339080147,0.3486321765686469,0,7601.178131905112,-3760.039283853998,0,0.2200908400897902,0
ENSGT00390000001118.Euteleostomi.004.nex.BUSTEDS-MH.json,0.5,0.5119832976545173,-0.011983297654517333,67112.05033334579,-33470.822167506,67375.59591364833,-33608.62247925864,0.05167126980000322,0.3091251957528146,0.5233260716533082,0.1156680125772007,67034.33103296481,-33428.94800322109,0.2503975961954295,0.3599856934662718,0.2100738021652493
ENSGT00530000063309.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.5657109382067309,-0.0657109382067309,74833.18631759594,-37373.53865943169,74908.9528830728,-37417.43594847724,0.1059677171838805,0.4530077312999361,0.5791325938972016,3.926215196738406,74592.60527201305,-37250.24035386439,0.2230699329240002,0.30492042673801,3.962282479809923
ENSGT00670000098321.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,6496.620752830473,-3214.695918583911,6531.307846005681,-3238.241259247382,0.4127631664663519,0.1464567733512367,0.2478821178425945,0,6502.909555697692,-3214.72411410776,0,0.04006141361644775,0
ENSGT00390000013440.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,10493.04209674921,-5162.168575047736,10574.27089723386,-5212.060700359766,0.1792668747788973,0.2150325199849443,0,0,10494.40959578999,-5162.852324568127,0.05438542103604264,0,0
ENSGT00650000093321.Euteleostomi.001.nex.BUSTEDS-MH.json,0.4999999999999716,0.9999999999999432,-0.4999999999999716,1020.411296551259,-473.5819369354232,964.2418114417248,-452.0083737515529,0.9264174028987321,0.04997994715017548,0.05000000427021507,0.0479985009704916,983.8511588873229,-452.0083737515528,0.8970636352286503,0.3164112970775562,0.4883369132017445
ENSGT00680000100068.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.001630728725098729,0.49836927127490127,70229.74136583957,-35027.68876969448,70688.5004227132,-35264.09626652017,0.0639422860998267,0.1626159015852742,0.2923355705362709,2.033078835093264,70209.42571077749,-35015.52252177027,0.07879005069082697,0.2010300363999124,1.87638088995399
ENSGT00650000093105.Euteleostomi.005.nex.BUSTEDS-MH.json,0.5,3.463011952975492e-06,0.499996536988047,14325.84359888024,-7103.184913511727,14418.9808172219,-7155.895398215938,0.06524330148057583,0.4012286985458241,0,1.95041953654098,14321.16962591186,-7097.771232451867,0.2184683436104306,0,3.518814473681558
ENSGT00390000010706.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.2553194214237769,0.2446805785762231,17413.18110843938,-8626.56374674609,17618.17596243187,-8736.235011400937,0.06922337055569734,0.7524994904480008,0.8185117569993302,14.97395433840577,17436.15936314775,-8636.000208146277,0.495593766719314,0.1055784750758944,8.310335591835981
ENSGT00390000005336.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,5498.967463724111,-2674.322931862055,5567.24266764349,-2720.065778266189,0.2167375998242947,0.2546278895938857,0.3508838811753359,26.13137689898341,5494.795196036881,-2674.354432550815,0.1541530992527559,0.04452057414029731,25.88024490558057
ENSGT00640000091200.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.07557777317743064,0.42442222682256936,88053.93510781966,-43945.78154517229,88922.32406868142,-44386.0024330639,0.1025454510500721,0.3588408375065295,0.4893594965254051,10.9605263318147,87998.678616431,-43915.13933622278,0.08227352589184107,0.08881875883370996,12.98304442623134
ENSGT00530000064137.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,40957.17526025137,-20395.34430481943,41352.42155404909,-20601.01190050244,0.08632465328278735,0.1209347976570209,0.2674890311005099,0.5262400874512497,40950.27817172391,-20390.88988859824,0.02026276127673441,0.07421529904375275,0.6677649925896356
ENSGT00530000063369.Euteleostomi.002.nex.BUSTEDS-MH.json,0.5,1,-0.5,31665.15566813577,-15732.90705691496,31854.39541197228,-15833.60563013108,0.1083119021002886,0.1928186251527914,0.5438749737559837,26.52850515161326,31611.48289753665,-15703.0294672015,0.05117993673075336,0.1981255154279738,21.03923097695336
ENSGT00390000015914.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,2697.270031399059,-1282.009116418954,2703.756600619915,-1294.128300309958,0.2367894613391252,0.07178499250133712,1.335785350271541,0,2701.758122702811,-1283.134686913962,0,0,0
ENSGT00390000006311.Euteleostomi.005.nex.BUSTEDS-MH.json,0.380689859481509,0.1477996762393819,0.23289018324212712,12515.44734501625,-6170.141245729881,12592.8618542198,-6219.98611105639,0.007712344287843271,0.2234537887027783,0,0,12511.97142410281,-6170.429691666526,0.09041342392578124,0,0
ENSGT00390000007723.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,28957.31602586408,-14391.11764026123,29197.54516086514,-14517.30397594548,0.05061845872967247,0.2866497438056479,0.1696517618774582,1.015044814857244,28952.16048914237,-14385.50205890228,0.126926299960587,0,1.378701657579326
ENSGT00620000087538.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,4.861201652328617e-08,0.4999999513879835,24076.71086533449,-11962.86695893342,24226.61864424449,-12046.93066139267,0.08147563086079077,0.3118439992624947,0.4346185728038841,2.726352690712714,24077.44592299425,-11963.2344877633,0.1771140086789594,0.4311096668649486,2.440164067430941
ENSGT00390000015068.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,4608.83513798711,-2245.664652768741,4689.526021890045,-2297.623316690937,0.2762697984014413,0.293901033927016,0.8079110019058287,0,4612.092933090922,-2249.415110613258,0,0,0
ENSGT00390000004520.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,0.9530492247814318,-0.45304922478143184,8373.567190853388,-4105.971149197844,8405.617114455912,-4130.34589628375,0.0512151782479913,0.5838409413352355,0,22.41456662325334,8363.07387478133,-4099.678073363127,0.4054686770551574,0,23.84614912897039
ENSGT00390000013512.Euteleostomi.001.nex.BUSTEDS-MH.json,0.5,1,-0.5,21124.38218069347,-10474.60719772928,21257.650350779,-10550.35554655023,0.1181424158223719,0.1419273158475589,0.262176939157458,0.8631830617060359,21124.66007108469,-10474.7461429249,0.04171546802915968,0,0.465032946683237
